title,author,published_year,language,subjects,cover,content
"jāʼizat al-buḥūth wa-al-dirāsāt, al-dawrah al-rābiʻat ʻashrah 2017 m: thaqāfat al-ʻamal al-khayrī","umaymah ʻānī, wafāʼ yūsuf",2017,arabic,"social service, research, awards, volunteer workers in social service, united arab emirates",https://openlibrary.org/images/icons/avatar_book-sm.png,jāʼizat al-buḥūth wa-al-dirāsāt  al-dawrah al-rābiʻat ʻashrah 2017 m: thaqāfat al-ʻamal al-khayrī [SEP] umaymah ʻānī  wafāʼ yūsuf [SEP] social service  research  awards  volunteer workers in social service  united arab emirates
"kaspar hauser, ignaz wrobel, theobald tiger, peter panter, kurt tucholsky: bester preistra ger wo gibt : die verleihung des kurt tucholsky-preises 2011 an deniz yu cel : journalismus ist kein verbrechen : #free deniz und alle anderen","ulf poschardt, kurt tucholsky, kurt tucholsky-gesellschaft",2017,german,"journalism, awards, freedom of expression, freedom of the press, justice, influence, kurt tucholsky-gesellschaft, deniz yu cel (1973-), kurt tucholsky (1890-1935), germany",https://openlibrary.org/images/icons/avatar_book-sm.png,kaspar hauser  ignaz wrobel  theobald tiger  peter panter  kurt tucholsky: bester preistra ger wo gibt : die verleihung des kurt tucholsky-preises 2011 an deniz yu cel : journalismus ist kein verbrechen : #free deniz und alle anderen [SEP] ulf poschardt  kurt tucholsky  kurt tucholsky-gesellschaft [SEP] journalism  awards  freedom of expression  freedom of the press  justice  influence  kurt tucholsky-gesellschaft  deniz yu cel (1973-)  kurt tucholsky (1890-1935)  germany
"kollwitz neu denken: käthe-kollwitz-preisträger der akademie der künste, berlin","akademie der künste (berlin, germany)",2017,german,"art and society, exhibitions, modern art, käthe-kollwitz-preis, influence, art, awards, influence (literary, artistic, etc.), käthe kollwitz (1867-1945), germany, 20th century, 21st century",https://openlibrary.org/images/icons/avatar_book-sm.png,kollwitz neu denken: käthe-kollwitz-preisträger der akademie der künste  berlin [SEP] akademie der künste (berlin  germany) [SEP] art and society  exhibitions  modern art  käthe-kollwitz-preis  influence  art  awards  influence (literary  artistic  etc.)  käthe kollwitz (1867-1945)  germany  20th century  21st century
koninklijke prijs voor vrije schilderkunst 2017: royal award for modern painting 2017,"heske ten cate, benno tempel",2017,dutch,"dutch painting, exhibitions, modern painting, painting, awards, netherlands, 21st century",https://openlibrary.org/images/icons/avatar_book-sm.png,koninklijke prijs voor vrije schilderkunst 2017: royal award for modern painting 2017 [SEP] heske ten cate  benno tempel [SEP] dutch painting  exhibitions  modern painting  painting  awards  netherlands  21st century
"kyōdo, chiiki bunka no shōjiten: a reference guide to awards and prizes of regional culture",nichigai asoshiētsu,2017,japanese,"dictionaries, civilization, awards, japanese, japanese arts, local history, bunka seisaku-benran, hyōshō-benran, japan",https://openlibrary.org/images/icons/avatar_book-sm.png,kyōdo  chiiki bunka no shōjiten: a reference guide to awards and prizes of regional culture [SEP] nichigai asoshiētsu [SEP] dictionaries  civilization  awards  japanese  japanese arts  local history  bunka seisaku-benran  hyōshō-benran  japan
liu xiaobo ji nian wen ji,chu cai,2017,chinese,"nobel prize winners, peace, awards, xiaobo liu (1955-2017)",https://openlibrary.org/images/icons/avatar_book-sm.png,liu xiaobo ji nian wen ji [SEP] chu cai [SEP] nobel prize winners  peace  awards  xiaobo liu (1955-2017)
mmprize: second edition,beatrice merz,2017,italian,"mario merz prize, exhibitions, modern art, art, awards, italy, turin, 21st century",https://openlibrary.org/images/icons/avatar_book-sm.png,mmprize: second edition [SEP] beatrice merz [SEP] mario merz prize  exhibitions  modern art  art  awards  italy  turin  21st century
mobile society,"aanchal mittal, osama manzar",2017,english,"wireless communication systems, technological innovations, awards, mobile apps, online social networks, case studies, south asia",https://openlibrary.org/images/icons/avatar_book-sm.png,mobile society [SEP] aanchal mittal  osama manzar [SEP] wireless communication systems  technological innovations  awards  mobile apps  online social networks  case studies  south asia
muammer çakı 10. uluslararası öğrenci seramik yarışması 2017,"emel şölenay, anadolu üniversitesi. güzel sanatlar fak..., turkey) muammer çakı uluslararası öğrenc...",2017,turkish,"ceramics, competitions, turkey, awards",https://openlibrary.org/images/icons/avatar_book-sm.png,muammer çakı 10. uluslararası öğrenci seramik yarışması 2017 [SEP] emel şölenay  anadolu üniversitesi. güzel sanatlar fak...  turkey) muammer çakı uluslararası öğrenc... [SEP] ceramics  competitions  turkey  awards
nations of innovtions,osama manzar,2017,english,"technological innovations, awards, competitions, information technology, south asia",https://openlibrary.org/images/icons/avatar_book-sm.png,nations of innovtions [SEP] osama manzar [SEP] technological innovations  awards  competitions  information technology  south asia
nicolas-born-preis 2017,"franzobel, julia wolf, alexander kos enina, lower saxony (germany). ministerium fu r...",2017,german,"awards, literary prizes, franzobel (1967-), julia wolf (1980-), germany, lower saxony",https://openlibrary.org/images/icons/avatar_book-sm.png,nicolas-born-preis 2017 [SEP] franzobel  julia wolf  alexander kos enina  lower saxony (germany). ministerium fu r... [SEP] awards  literary prizes  franzobel (1967-)  julia wolf (1980-)  germany  lower saxony
premio architettura toscana: prima edizione 2017,"tommaso barni, donatello d'angelo, cristina degl'innocenti",2017,italian,"architecture, competitions, awards, history, italy, tuscany, 21st century",https://openlibrary.org/images/icons/avatar_book-sm.png,premio architettura toscana: prima edizione 2017 [SEP] tommaso barni  donatello d'angelo  cristina degl'innocenti [SEP] architecture  competitions  awards  history  italy  tuscany  21st century
premio braque 2017,andrés aizicovich,2017,spanish,"premio braque, exhibitions, argentine art, young artists, art, awards, andrés aizicovich (1985-), argentina, 21st century",https://openlibrary.org/images/icons/avatar_book-sm.png,premio braque 2017 [SEP] andrés aizicovich [SEP] premio braque  exhibitions  argentine art  young artists  art  awards  andrés aizicovich (1985-)  argentina  21st century
"premio braque, 1963-1997",lucie haguenauer,2017,spanish,"premio braque, exhibitions, argentine art, young artists, art, awards, artists, france. ambassade (argentina), france, argentina, 20th century",https://openlibrary.org/images/icons/avatar_book-sm.png,premio braque  1963-1997 [SEP] lucie haguenauer [SEP] premio braque  exhibitions  argentine art  young artists  art  awards  artists  france. ambassade (argentina)  france  argentina  20th century
prix pictet 07: space,prictet group,2017,english,"photography, artistic photography, awards, exhibitions, space, pictorial works",https://covers.openlibrary.org/b/id/10725517-M.jpg,prix pictet 07: space [SEP] prictet group [SEP] photography  artistic photography  awards  exhibitions  space  pictorial works
propos de lauréats en architecture: nathalie franck et yves ballot - prix de l'équerre d'argent 2007,emmanuel amougou,2017,french,"interviews, architects, architecture, awards, nathalie franck, yves ballot, france",https://openlibrary.org/images/icons/avatar_book-sm.png,propos de lauréats en architecture: nathalie franck et yves ballot - prix de l'équerre d'argent 2007 [SEP] emmanuel amougou [SEP] interviews  architects  architecture  awards  nathalie franck  yves ballot  france
"prémio sonae media art award 2017: andré martins, andré sier, nuno lacerda, rodrigo gomes, sofia caetano",anabela carvalho,2017,portuguese,"multimedia (art), exhibitions, awards, video art, portugal, belgium",https://openlibrary.org/images/icons/avatar_book-sm.png,prémio sonae media art award 2017: andré martins  andré sier  nuno lacerda  rodrigo gomes  sofia caetano [SEP] anabela carvalho [SEP] multimedia (art)  exhibitions  awards  video art  portugal  belgium
queen sonja of norway and magne furuholmen: the queen sonja print award,magne furuholmen,2017,english,"scandinavian art, awards",https://openlibrary.org/images/icons/avatar_book-sm.png,queen sonja of norway and magne furuholmen: the queen sonja print award [SEP] magne furuholmen [SEP] scandinavian art  awards
ren ri: kaiser ring scholar 2015,"bettina ruhrberg, ren ri",2017,english,"exhibitions, art, awards, bees in art",https://openlibrary.org/images/icons/avatar_book-sm.png,ren ri: kaiser ring scholar 2015 [SEP] bettina ruhrberg  ren ri [SEP] exhibitions  art  awards  bees in art
"saishin, bijutsu dezain-shō jiten: 2010-2016 : a reference guide to japanese awards and prizes for artists, artisans and photographers : 2010-2016",nichigai asoshiētsu,2017,japanese,"art, awards, history, design, photography, japan, 21st century",https://openlibrary.org/images/icons/avatar_book-sm.png,saishin  bijutsu dezain-shō jiten: 2010-2016 : a reference guide to japanese awards and prizes for artists  artisans and photographers : 2010-2016 [SEP] nichigai asoshiētsu [SEP] art  awards  history  design  photography  japan  21st century
sbornik konkursnykh rabot laureatov premii imeni a.e. snesareva 2012-2016 gody,s. n. grini͡aev,2017,russian,"geopolitics, world politics, foreign relations, premii͡a a.e. snesareva, awards, russia (federation), moscow, 21st century",https://openlibrary.org/images/icons/avatar_book-sm.png,sbornik konkursnykh rabot laureatov premii imeni a.e. snesareva 2012-2016 gody [SEP] s. n. grini͡aev [SEP] geopolitics  world politics  foreign relations  premii͡a a.e. snesareva  awards  russia (federation)  moscow  21st century
"seismographie des hörspiels: 40 jahre hörspiel des monats, 1977-2017 : 30 jahre hörspiel des jahres, 1987-2017",christoph buggert,2017,german,"german radio plays, history and criticism, awards, mass media and the arts, history, radio authorship, language arts, mass media and literature, germany, german-speaking europe",https://openlibrary.org/images/icons/avatar_book-sm.png,seismographie des hörspiels: 40 jahre hörspiel des monats  1977-2017 : 30 jahre hörspiel des jahres  1987-2017 [SEP] christoph buggert [SEP] german radio plays  history and criticism  awards  mass media and the arts  history  radio authorship  language arts  mass media and literature  germany  german-speaking europe
slava,"kristina grozeva, petŭr vŭlchanov, decho taralezhkov",2017,bulgarian,"drama, railroad construction workers, awards, bulgaria",https://openlibrary.org/images/icons/avatar_book-sm.png,slava [SEP] kristina grozeva  petŭr vŭlchanov  decho taralezhkov [SEP] drama  railroad construction workers  awards  bulgaria
